"city_name","region","level_2_id","level_2_name","level_3_id","level_3_name","level_4_id","level_4_name","level_5_id","level_5_name","level_6_id","level_6_name","indicator_level","indicator_id","indicator_name","indicator_year","scenario_name","indicator_pessimist_outcome","indicator_value","indicator_color","indicator_valuename"
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25021.0,Potencial de Energia Eólica,,,5,25021,Potencial de Energia Eólica,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25021.0,Potencial de Energia Eólica,,,5,25021,Potencial de Energia Eólica,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25021.0,Potencial de Energia Eólica,,,5,25021,Potencial de Energia Eólica,2050,pesimistic,1.0,0.81,#F40000,Muito alto
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25021.0,Potencial de Energia Eólica,,,5,25021,Potencial de Energia Eólica,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25022.0,Demanda de resfriamento,,,5,25022,Demanda de resfriamento,2019,current,1.0,0.21,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25022.0,Demanda de resfriamento,,,5,25022,Demanda de resfriamento,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25022.0,Demanda de resfriamento,,,5,25022,Demanda de resfriamento,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25022.0,Demanda de resfriamento,,,5,25022,Demanda de resfriamento,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25022.0,Demanda de resfriamento,,,5,25022,Demanda de resfriamento,2050,pesimistic,1.0,0.29,#A9DE00,Baixo
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,,,,,,,3,40000,Tempestade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,,,,,,,3,40000,Tempestade,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,,,,,,,3,40000,Tempestade,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,,,,,,,3,40000,Tempestade,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,,,,,,,3,40000,Tempestade,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,,,,,4,40001,Vulnerabilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40002.0,Exposição,,,,,4,40002,Exposição,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,,,,,4,40003,Ameaça Climática,2019,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,,,,,4,40003,Ameaça Climática,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,,,,,4,40003,Ameaça Climática,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,,,,,4,40003,Ameaça Climática,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,,,,,4,40003,Ameaça Climática,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40004.0,Sensibilidade,,,5,40004,Sensibilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,,,5,40005,Capacidade Adaptativa,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40006.0,Medidas Estruturais,6,40006,Medidas Estruturais,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,6,40007,Medidas Não Estruturais,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40004.0,Sensibilidade,40008.0,Tipo de Porto,6,40008,Tipo de Porto,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40004.0,Sensibilidade,40009.0,Tipo de Carga,6,40009,Tipo de Carga,2019,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40004.0,Sensibilidade,40010.0,Condição da Área Abrigada,6,40010,Condição da Área Abrigada,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40006.0,Medidas Estruturais,7,40011,Acessos Alternativos,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40006.0,Medidas Estruturais,7,40012,Existência de VTMS,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40006.0,Medidas Estruturais,7,40013,Sistema de Drenagem,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40014,Registro de Impactos ,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40015,Planos de Ação Emergencial,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40016,Comitê de Crise,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40017,Monitoramento Meteorológico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40018,Reuniões sobre Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40019,Plano Estratégico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40020,Planejamento Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40021,Diretrizes de Projetos de Engenharia,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40022,Orçamento para Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40001.0,Vulnerabilidade,40005.0,Capacidade Adaptativa,40007.0,Medidas Não Estruturais,7,40023,Seguro Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40002.0,Exposição,40024.0,Número de Infraestruturas,,,5,40024,Número de Infraestruturas,2019,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40002.0,Exposição,40025.0,Movimentação de Carga Anual,,,5,40025,Movimentação de Carga Anual,2019,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40026.0,Precipitação em Um Dia,,,5,40026,Precipitação em Um Dia,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40026.0,Precipitação em Um Dia,,,5,40026,Precipitação em Um Dia,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40026.0,Precipitação em Um Dia,,,5,40026,Precipitação em Um Dia,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40026.0,Precipitação em Um Dia,,,5,40026,Precipitação em Um Dia,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40026.0,Precipitação em Um Dia,,,5,40026,Precipitação em Um Dia,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40027.0,Percentil 99 de Precipitação,,,5,40027,Percentil 99 de Precipitação,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40027.0,Percentil 99 de Precipitação,,,5,40027,Percentil 99 de Precipitação,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40027.0,Percentil 99 de Precipitação,,,5,40027,Percentil 99 de Precipitação,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40027.0,Percentil 99 de Precipitação,,,5,40027,Percentil 99 de Precipitação,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40000.0,Tempestade,40003.0,Ameaça Climática,40027.0,Percentil 99 de Precipitação,,,5,40027,Percentil 99 de Precipitação,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,,,,,,,3,40100,Vendaval,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,,,,,,,3,40100,Vendaval,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,,,,,,,3,40100,Vendaval,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,,,,,,,3,40100,Vendaval,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,,,,,,,3,40100,Vendaval,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,,,,,4,40101,Vulnerabilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40102.0,Exposição,,,,,4,40102,Exposição,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,,,,,4,40103,Ameaça Climática,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,,,,,4,40103,Ameaça Climática,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,,,,,4,40103,Ameaça Climática,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,,,,,4,40103,Ameaça Climática,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,,,,,4,40103,Ameaça Climática,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40104.0,Sensibilidade,,,5,40104,Sensibilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,,,5,40105,Capacidade Adaptativa,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40106.0,Medidas Estruturais,6,40106,Medidas Estruturais,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,6,40107,Medidas Não Estruturais,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40104.0,Sensibilidade,40108.0,Tipo de Porto,6,40108,Tipo de Porto,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40104.0,Sensibilidade,40109.0,Tipo de Carga,6,40109,Tipo de Carga,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40104.0,Sensibilidade,40110.0,Condição da Área Abrigada,6,40110,Condição da Área Abrigada,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40106.0,Medidas Estruturais,7,40111,Acessos Alternativos,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40106.0,Medidas Estruturais,7,40112,Existência de VTMS,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40113,Registro de Impactos ,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40114,Planos de Ação Emergencial,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40115,Comitê de Crise,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40116,Monitoramento Meteorológico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40117,Reuniões sobre Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40118,Plano Estratégico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40119,Planejamento Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40120,Diretrizes de Projetos de Engenharia,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40121,Orçamento para Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40122,Seguro Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40101.0,Vulnerabilidade,40105.0,Capacidade Adaptativa,40107.0,Medidas Não Estruturais,7,40123,Monitoramento de Rajada de Vento,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40102.0,Exposição,40124.0,Número de Infraestruturas,,,5,40124,Número de Infraestruturas,2019,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40102.0,Exposição,40125.0,Movimentação de Carga Anual,,,5,40125,Movimentação de Carga Anual,2019,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,40126.0,Velocidade Máxima do Vento,,,5,40126,Velocidade Máxima do Vento,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,40126.0,Velocidade Máxima do Vento,,,5,40126,Velocidade Máxima do Vento,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,40126.0,Velocidade Máxima do Vento,,,5,40126,Velocidade Máxima do Vento,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,40126.0,Velocidade Máxima do Vento,,,5,40126,Velocidade Máxima do Vento,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40100.0,Vendaval,40103.0,Ameaça Climática,40126.0,Velocidade Máxima do Vento,,,5,40126,Velocidade Máxima do Vento,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,,,,,,,3,40200,Aumento do Nível do Mar,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,,,,,,,3,40200,Aumento do Nível do Mar,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,,,,,,,3,40200,Aumento do Nível do Mar,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,,,,,,,3,40200,Aumento do Nível do Mar,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,,,,,,,3,40200,Aumento do Nível do Mar,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,,,,,4,40201,Vulnerabilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40202.0,Exposição,,,,,4,40202,Exposição,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40203.0,Ameaça Climática,,,,,4,40203,Ameaça Climática,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40203.0,Ameaça Climática,,,,,4,40203,Ameaça Climática,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40203.0,Ameaça Climática,,,,,4,40203,Ameaça Climática,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40203.0,Ameaça Climática,,,,,4,40203,Ameaça Climática,2050,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40203.0,Ameaça Climática,,,,,4,40203,Ameaça Climática,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40204.0,Sensibilidade,,,5,40204,Sensibilidade,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,,,5,40205,Capacidade Adaptativa,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,6,40206,Medidas Não Estruturais,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40204.0,Sensibilidade,40207.0,Tipo de Porto,6,40207,Tipo de Porto,2020,current,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40204.0,Sensibilidade,40208.0,Condição de Área Abrigada,6,40208,Condição de Área Abrigada,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40209,Registro de Impactos ,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40210,Planos de Ação Emergencial,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40211,Comitê de Crise,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40212,Monitoramento Meteorológico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40213,Reuniões sobre Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40214,Plano Estratégico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40215,Planejamento Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40216,Diretrizes de Projetos de Engenharia,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40217,Orçamento para Adaptação,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40201.0,Vulnerabilidade,40205.0,Capacidade Adaptativa,40206.0,Medidas Não Estruturais,7,40218,Seguro Específico,2020,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40202.0,Exposição,40219.0,Número de Infraestruturas,,,5,40219,Número de Infraestruturas,2019,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,4.0,Infraestrutura Portuária,40200.0,Aumento do Nível do Mar,40202.0,Exposição,40220.0,Movimentação de Carga Anual,,,5,40220,Movimentação de Carga Anual,2019,current,1.0,,#DCDCDC,Dado indisponível
